league,season,game,game_id,period,minute,second,expanded_minute,type,outcome_type,team_id,team,player_id,player,x,y,end_x,end_y,goal_mouth_y,goal_mouth_z,blocked_x,blocked_y,is_touch,is_shot,is_goal,card_type,related_event_id,related_player_id
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,79,17.0,80,Pass,Successful,32,Man Utd,437299.0,Leny Yoro,10.9,24.3,1.0,35.8,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,79,18.0,80,Pass,Unsuccessful,32,Man Utd,260843.0,André Onana,1.1,35.8,17.0,0.0,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,80,7.0,81,SubstitutionOff,Successful,32,Man Utd,437022.0,Alejandro Garnacho,0.0,0.0,,,,,,,False,,,,737.0,460260.0
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,80,7.0,81,SubstitutionOn,Successful,32,Man Utd,460260.0,Kobbie Mainoo,0.0,0.0,,,,,,,False,,,,736.0,437022.0
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,80,9.0,81,SubstitutionOff,Successful,32,Man Utd,349932.0,Noussair Mazraoui,0.0,0.0,,,,,,,False,,,,739.0,345303.0
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,80,9.0,81,SubstitutionOn,Successful,32,Man Utd,345303.0,Tyrell Malacia,0.0,0.0,,,,,,,False,,,,738.0,349932.0
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,80,16.0,81,FormationChange,Successful,32,Man Utd,,,0.0,0.0,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,80,31.0,81,Pass,Successful,170,Fulham,306581.0,Antonee Robinson,80.7,100.0,86.0,91.7,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,80,32.0,81,Pass,Successful,170,Fulham,136824.0,Alex Iwobi,86.0,91.7,80.9,96.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,80,34.0,81,Pass,Successful,170,Fulham,306581.0,Antonee Robinson,79.3,97.4,81.0,93.0,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,80,34.0,81,Pass,Successful,170,Fulham,321020.0,Sander Berge,80.4,93.5,63.0,94.8,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,80,38.0,81,Pass,Successful,170,Fulham,396976.0,Calvin Bassey,61.7,93.3,68.2,96.9,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,80,40.0,81,Pass,Successful,170,Fulham,321020.0,Sander Berge,68.4,97.1,51.6,61.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,80,47.0,81,Pass,Successful,170,Fulham,231135.0,Joachim Andersen,53.8,40.9,47.5,65.6,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,80,52.0,81,Pass,Successful,170,Fulham,396976.0,Calvin Bassey,62.0,67.8,76.4,97.1,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,80,55.0,81,Pass,Successful,170,Fulham,306581.0,Antonee Robinson,77.9,95.6,74.3,94.1,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,80,59.0,81,TakeOn,Unsuccessful,170,Fulham,321020.0,Sander Berge,77.3,93.6,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,81,3.0,82,Pass,Successful,170,Fulham,321020.0,Sander Berge,74.4,94.5,72.5,89.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,81,7.0,82,Pass,Successful,170,Fulham,136824.0,Alex Iwobi,66.3,80.0,52.9,64.4,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,81,10.0,82,Pass,Successful,170,Fulham,231135.0,Joachim Andersen,52.5,60.2,57.0,34.4,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,81,12.0,82,Pass,Successful,170,Fulham,141169.0,Timothy Castagne,57.3,32.3,64.9,15.1,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,81,14.0,82,Pass,Successful,170,Fulham,297395.0,Sasa Lukic,66.0,11.8,72.6,2.5,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,81,15.0,82,Pass,Successful,170,Fulham,140088.0,Adama Traoré,72.3,2.3,73.0,17.5,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,81,16.0,82,Pass,Successful,170,Fulham,141169.0,Timothy Castagne,73.2,17.9,66.3,10.0,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,81,20.0,82,Pass,Successful,170,Fulham,297395.0,Sasa Lukic,67.2,13.7,74.6,1.9,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,81,23.0,82,Pass,Successful,170,Fulham,140088.0,Adama Traoré,75.3,3.4,95.1,29.9,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,81,26.0,82,Pass,Unsuccessful,170,Fulham,297395.0,Sasa Lukic,97.6,28.6,93.9,39.9,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,81,27.0,82,Clearance,Successful,32,Man Utd,99487.0,Harry Maguire,6.2,60.3,10.9,49.6,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,81,29.0,82,Dispossessed,Successful,32,Man Utd,491384.0,Toby Collyer,15.4,48.4,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,81,29.0,82,Tackle,Unsuccessful,170,Fulham,403649.0,Rodrigo Muniz,84.6,51.6,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,81,30.0,82,BallRecovery,Successful,32,Man Utd,386634.0,Amad Diallo,22.4,46.1,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,81,31.0,82,Pass,Unsuccessful,32,Man Utd,386634.0,Amad Diallo,19.5,41.2,35.4,56.1,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,81,33.0,82,Pass,Successful,170,Fulham,231135.0,Joachim Andersen,60.8,46.6,55.2,56.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,81,34.0,82,BallRecovery,Successful,170,Fulham,396976.0,Calvin Bassey,55.8,56.8,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,81,36.0,82,Pass,Unsuccessful,170,Fulham,396976.0,Calvin Bassey,51.1,59.1,55.8,100.0,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,81,54.0,82,SubstitutionOff,Successful,170,Fulham,363686.0,Emile Smith Rowe,0.0,0.0,,,,,,,False,,,,682.0,243254.0
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,81,54.0,82,SubstitutionOn,Successful,170,Fulham,243254.0,Andreas Pereira,0.0,0.0,,,,,,,False,,,,681.0,363686.0
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,81,57.0,82,SubstitutionOff,Successful,170,Fulham,297395.0,Sasa Lukic,0.0,0.0,,,,,,,False,,,,680.0,79583.0
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,81,57.0,82,SubstitutionOn,Successful,170,Fulham,79583.0,Tom Cairney,0.0,0.0,,,,,,,False,,,,679.0,297395.0
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,82,11.0,83,Pass,Successful,32,Man Utd,345303.0,Tyrell Malacia,44.9,0.0,62.3,10.9,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,82,12.0,83,Pass,Unsuccessful,32,Man Utd,383956.0,Joshua Zirkzee,57.6,11.5,75.1,19.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,82,12.0,83,BallRecovery,Successful,170,Fulham,231135.0,Joachim Andersen,22.9,77.5,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,82,13.0,83,Pass,Successful,170,Fulham,231135.0,Joachim Andersen,22.1,74.6,5.3,65.4,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,82,15.0,83,Pass,Unsuccessful,170,Fulham,92173.0,Bernd Leno,6.0,65.4,53.0,48.7,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,82,18.0,83,Aerial,Successful,32,Man Utd,99487.0,Harry Maguire,47.0,50.6,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,82,18.0,83,Aerial,Unsuccessful,170,Fulham,403649.0,Rodrigo Muniz,53.0,49.4,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,82,18.0,83,Pass,Successful,32,Man Utd,99487.0,Harry Maguire,46.8,49.4,54.3,59.7,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,82,20.0,83,Aerial,Successful,32,Man Utd,460260.0,Kobbie Mainoo,53.8,57.8,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,82,20.0,83,Aerial,Unsuccessful,170,Fulham,243254.0,Andreas Pereira,46.2,42.2,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,82,20.0,83,Pass,Successful,32,Man Utd,460260.0,Kobbie Mainoo,54.3,60.2,60.3,63.9,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,82,22.0,83,Pass,Unsuccessful,32,Man Utd,123761.0,Bruno Fernandes,60.3,63.4,61.5,54.6,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,82,23.0,83,Pass,Unsuccessful,170,Fulham,396976.0,Calvin Bassey,37.9,54.5,48.1,54.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,82,24.0,83,BallRecovery,Successful,32,Man Utd,491384.0,Toby Collyer,51.3,38.9,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,82,26.0,83,Pass,Successful,32,Man Utd,491384.0,Toby Collyer,51.3,38.9,37.6,26.5,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,82,30.0,83,Pass,Successful,32,Man Utd,437299.0,Leny Yoro,37.7,25.6,29.6,47.0,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,82,33.0,83,Pass,Successful,32,Man Utd,99487.0,Harry Maguire,28.5,63.0,21.9,70.6,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,82,35.0,83,Pass,Successful,32,Man Utd,340105.0,Lisandro Martínez,20.8,69.1,9.1,38.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,82,39.0,83,Pass,Unsuccessful,32,Man Utd,260843.0,André Onana,11.6,33.7,54.5,58.7,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,82,42.0,83,Aerial,Successful,170,Fulham,231135.0,Joachim Andersen,45.0,41.8,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,82,42.0,83,Aerial,Unsuccessful,32,Man Utd,383956.0,Joshua Zirkzee,55.0,58.2,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,82,42.0,83,Pass,Successful,170,Fulham,231135.0,Joachim Andersen,44.0,43.1,38.9,60.6,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,82,43.0,83,BallRecovery,Successful,170,Fulham,396976.0,Calvin Bassey,38.8,60.6,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,82,44.0,83,Pass,Successful,170,Fulham,396976.0,Calvin Bassey,38.8,60.6,43.4,65.6,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,82,46.0,83,Pass,Successful,170,Fulham,79583.0,Tom Cairney,43.4,65.0,36.8,47.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,82,49.0,83,Pass,Successful,170,Fulham,231135.0,Joachim Andersen,36.6,46.9,56.2,51.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,82,50.0,83,Pass,Successful,170,Fulham,403649.0,Rodrigo Muniz,56.2,51.0,61.1,26.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,82,52.0,83,Pass,Successful,170,Fulham,243254.0,Andreas Pereira,61.2,26.2,84.8,12.5,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,82,58.0,83,Pass,Successful,170,Fulham,140088.0,Adama Traoré,87.6,24.8,91.1,72.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,83,4.0,84,Pass,Successful,170,Fulham,79583.0,Tom Cairney,89.8,82.7,93.2,91.8,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,83,6.0,84,Pass,Unsuccessful,170,Fulham,306581.0,Antonee Robinson,93.4,92.9,92.3,49.6,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,83,8.0,84,Aerial,Successful,32,Man Utd,340105.0,Lisandro Martínez,7.2,52.5,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,83,8.0,84,Aerial,Unsuccessful,170,Fulham,140088.0,Adama Traoré,92.8,47.5,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,83,8.0,84,Clearance,Successful,32,Man Utd,340105.0,Lisandro Martínez,7.6,52.2,8.5,54.9,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,83,8.0,84,BallTouch,Successful,170,Fulham,140088.0,Adama Traoré,93.0,47.3,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,83,46.0,84,Pass,Unsuccessful,32,Man Utd,260843.0,André Onana,4.4,45.4,64.6,80.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,83,47.0,84,Aerial,Successful,170,Fulham,231135.0,Joachim Andersen,34.4,23.4,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,83,47.0,84,Aerial,Unsuccessful,32,Man Utd,383956.0,Joshua Zirkzee,65.6,76.6,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,83,47.0,84,Pass,Unsuccessful,170,Fulham,231135.0,Joachim Andersen,33.4,28.4,40.4,32.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,83,49.0,84,Pass,Successful,32,Man Utd,460260.0,Kobbie Mainoo,63.4,69.6,57.6,64.9,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,83,51.0,84,Pass,Successful,32,Man Utd,491384.0,Toby Collyer,56.4,67.0,42.6,72.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,83,53.0,84,Pass,Successful,32,Man Utd,99487.0,Harry Maguire,42.6,74.4,38.1,88.7,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,83,56.0,84,Pass,Successful,32,Man Utd,340105.0,Lisandro Martínez,36.5,81.7,8.5,50.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,84,1.0,85,Pass,Unsuccessful,32,Man Utd,260843.0,André Onana,8.7,48.2,46.4,42.4,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,84,4.0,85,Pass,Successful,170,Fulham,231135.0,Joachim Andersen,51.0,57.6,62.3,69.6,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,84,5.0,85,BallTouch,Successful,170,Fulham,79583.0,Tom Cairney,61.9,71.7,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,84,7.0,85,BallRecovery,Successful,170,Fulham,231135.0,Joachim Andersen,60.1,75.5,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,84,7.0,85,Pass,Successful,170,Fulham,231135.0,Joachim Andersen,60.1,75.5,63.8,91.5,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,84,12.0,85,Pass,Successful,170,Fulham,306581.0,Antonee Robinson,65.6,83.3,62.7,71.1,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,84,13.0,85,Pass,Successful,170,Fulham,79583.0,Tom Cairney,62.1,69.3,56.6,62.4,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,84,16.0,85,Pass,Successful,170,Fulham,321020.0,Sander Berge,54.5,57.2,56.5,28.6,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,84,19.0,85,Pass,Successful,170,Fulham,141169.0,Timothy Castagne,56.8,25.1,68.6,5.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,84,22.0,85,Pass,Successful,170,Fulham,140088.0,Adama Traoré,67.8,7.4,61.1,17.5,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,84,25.0,85,Pass,Successful,170,Fulham,321020.0,Sander Berge,58.5,21.2,73.0,23.6,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,84,26.0,85,Pass,Successful,170,Fulham,243254.0,Andreas Pereira,73.2,23.8,92.8,19.6,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,84,28.0,85,Pass,Unsuccessful,170,Fulham,140088.0,Adama Traoré,92.8,19.6,92.8,25.7,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,84,29.0,85,Clearance,Successful,32,Man Utd,340105.0,Lisandro Martínez,6.4,75.9,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,84,31.0,85,Pass,Successful,170,Fulham,140088.0,Adama Traoré,96.3,12.5,88.3,5.8,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,84,33.0,85,Pass,Successful,170,Fulham,141169.0,Timothy Castagne,88.3,5.6,75.3,18.1,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,84,34.0,85,Pass,Successful,170,Fulham,243254.0,Andreas Pereira,75.1,18.1,72.7,31.9,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,84,36.0,85,Pass,Unsuccessful,170,Fulham,321020.0,Sander Berge,72.7,31.6,100.0,34.1,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,85,12.0,86,Pass,Unsuccessful,32,Man Utd,260843.0,André Onana,4.7,57.9,50.3,64.9,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,85,14.0,86,Aerial,Successful,170,Fulham,321020.0,Sander Berge,48.4,35.2,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,85,14.0,86,Aerial,Unsuccessful,32,Man Utd,460260.0,Kobbie Mainoo,51.6,64.8,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,85,14.0,86,Pass,Successful,170,Fulham,321020.0,Sander Berge,46.2,35.3,55.5,45.1,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,85,15.0,86,Aerial,Successful,170,Fulham,403649.0,Rodrigo Muniz,57.1,42.3,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,85,15.0,86,Aerial,Unsuccessful,32,Man Utd,437299.0,Leny Yoro,42.9,57.7,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,85,15.0,86,Pass,Unsuccessful,170,Fulham,403649.0,Rodrigo Muniz,55.6,45.1,56.0,46.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,85,15.0,86,BallTouch,Successful,32,Man Utd,437299.0,Leny Yoro,43.4,55.4,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,85,17.0,86,Pass,Unsuccessful,32,Man Utd,491384.0,Toby Collyer,39.5,52.7,42.4,60.8,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,85,18.0,86,Pass,Successful,170,Fulham,243254.0,Andreas Pereira,53.3,36.8,53.0,55.4,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,85,19.0,86,BallRecovery,Successful,170,Fulham,79583.0,Tom Cairney,54.0,56.7,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,85,20.0,86,Pass,Successful,170,Fulham,79583.0,Tom Cairney,54.0,56.7,55.7,79.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,85,21.0,86,BallTouch,Successful,170,Fulham,306581.0,Antonee Robinson,55.7,79.8,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,85,24.0,86,Pass,Successful,170,Fulham,136824.0,Alex Iwobi,62.1,87.2,74.6,95.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,85,27.0,86,Pass,Successful,170,Fulham,306581.0,Antonee Robinson,78.8,95.3,80.2,85.5,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,85,27.0,86,Pass,Unsuccessful,170,Fulham,79583.0,Tom Cairney,80.4,85.1,94.5,86.0,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,85,29.0,86,Interception,Successful,32,Man Utd,437299.0,Leny Yoro,10.5,14.3,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,85,31.0,86,CornerAwarded,Successful,170,Fulham,79583.0,Tom Cairney,91.4,85.8,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,85,31.0,86,CornerAwarded,Unsuccessful,32,Man Utd,437299.0,Leny Yoro,8.6,14.2,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,85,59.0,86,Pass,Successful,170,Fulham,243254.0,Andreas Pereira,99.6,99.1,96.4,65.0,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,85,59.0,86,Pass,Unsuccessful,170,Fulham,136824.0,Alex Iwobi,96.4,64.5,86.9,51.5,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,86,1.0,87,Clearance,Successful,32,Man Utd,345303.0,Tyrell Malacia,15.1,48.7,53.3,47.6,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,86,5.0,87,Pass,Successful,170,Fulham,306581.0,Antonee Robinson,46.5,52.7,18.5,58.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,86,11.0,87,Pass,Successful,170,Fulham,92173.0,Bernd Leno,24.2,57.8,30.6,54.0,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,86,14.0,87,Pass,Successful,170,Fulham,79583.0,Tom Cairney,31.1,53.7,37.5,29.9,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,86,17.0,87,Pass,Successful,170,Fulham,231135.0,Joachim Andersen,38.6,30.2,36.3,62.4,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Fulham-Manchester United,1821397,SecondHalf,86,24.0,87,Pass,Successful,170,Fulham,396976.0,Calvin Bassey,51.1,70.7,56.8,72.8,,,,,True,,,,,
